,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,1.0,1.0,0.6666666666666666,0.5,0.5,0.7333333333333333,0.5
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
3,1.0,0.5,0.6666666666666666,0.5,0.5,0.6333333333333333,0.5
