,PR@1,PR@2,PR@3,PR@4,PR@5,PR@avg,Acc
0,0.0,0.0,0.3333333333333333,0.25,0.5,0.21666666666666665,0.8787878787878788
1,0.0,0.5,0.3333333333333333,0.25,0.5,0.31666666666666665,0.8939393939393939
2,0.0,0.0,0.0,0.0,0.0,0.0,0.1893939393939394
3,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.7272727272727273
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.5,0.6666666666666666,0.5,0.5,0.4333333333333333,0.8333333333333334
6,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.8636363636363636
7,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.8636363636363636
8,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.8560606060606061
9,0.0,0.5,0.3333333333333333,0.5,0.75,0.41666666666666663,0.8560606060606061
10,0.0,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.8409090909090909
